Rank,Author,Score
1645,"Frederic  Vermeulen Centrum voor Economische Studiën, Faculteit Economie en Bedrijfswetenschappen, KU Leuven, Leuven, Belgium",148
1645,Joseph M. Hilbe †,148
1645,"Keith E. Maskus Department of Economics, University of Colorado, Boulder, Colorado (USA)",148
1645,"Yannick  Lung Groupe de Recherche en Économie Théorique et Appliquée (GREThA), Université de Bordeaux, Bordeaux, France",148
1645,"Franco  Peracchi Economics Department, Georgetown University, Washington, District of Columbia (USA)",148
1645,"Jill J. McCluskey School of Economic Sciences, Washington State University, Pullman, Washington (USA)",148
1645,"Sofia Berto Villas-Boas Department of Agricultural and Resource Economics, University of California-Berkeley, Berkeley, California (USA)",148
1660,"Sergiu  Hart Center for the Study of Rationality, Hebrew University of Jerusalem, Jerusalem, IsraelDepartment of Economics, Hebrew University of Jerusalem, Jerusalem, Israel",147
1660,"David  Orden Department of Agricultural and Applied Economics, Virginia Polytechnic Institute and State University (Virginia Tech), Blacksburg, Virginia (USA)",147
1660,"Ranjan  Ray Department of Economics, Monash Business School, Monash University, Melbourne, Australia",147
1660,"Vincenzo  Scoppa Dipartimento di Scienze Economiche, Statistiche e Finanziarie ""Giovanni Anania"", Università degli Studi della Calabria, Arcavacata di Rende, Italy",147
1660,"Daniel  Lederman Economics Research, World Bank Group, Washington, District of Columbia (USA)",147
1660,Heinz D. Kurz,147
1660,"Dan  Bernhardt Department of Economics, University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois (USA)Department of Economics, University of Warwick, Coventry, United Kingdom",147
1660,"Joydeep  Bhattacharya Department of Economics, Iowa State University, Ames, Iowa (USA)",147
1660,"Thomas  Lemieux Vancouver School of Economics, University of British Columbia, Vancouver, Canada",147
1660,"Sergio  Da Silva Centro Sócio-Econômico, Universidade Federal de Santa Catarina, Florianópolis, Brazil",147
1660,"Frank Allen Sloan Department of Economics, Duke University, Durham, North Carolina (USA)",147
1660,"Roger B. Myerson Harris School of Public Policy, University of Chicago, Chicago, Illinois (USA)",147
1660,"Paul  Milgrom Department of Economics, Stanford University, Stanford, California (USA)",147
1660,"Lawrence  Kahn Department of Economics, Cornell University, Ithaca, New York (USA)",147
1660,"Brigitte C. Madrian Marriott School of Business, Brigham Young University, Provo, Utah (USA)",147
1660,"Stefano  Schiavo Dipartimento di Economia e Management, Università degli Studi di Trento, Trento, Italy",147
1660,"Alan L. Gustman Economics Department, Dartmouth College, Hanover, New Hampshire (USA)",147
1660,"Theodor Valentin Purcarea Facultatea de Management-Marketing, Universitatea Româno-Americană, Bucureşti, Romania",147
1660,"Robert M. Townsend Department of Economics, University of Chicago, Chicago, Illinois (USA)Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",147
1660,"Sayantan  Ghosal Department of Economics, Adam Smith Business School, University of Glasgow, Glasgow, United Kingdom",147
1660,"Dimitris  Korobilis Department of Economics, Adam Smith Business School, University of Glasgow, Glasgow, United Kingdom",147
1660,"Kieran  McQuinn Economic and Social Research Institute (ESRI), Dublin, Ireland",147
1660,"Edward  Nelson Federal Reserve Board (Board of Governors of the Federal Reserve System), Washington, District of Columbia (USA)",147
1660,"Mogens  Fosgerau Økonomisk Institut, Københavns Universitet, København, Denmark",147
1660,"Jean-Francois  Chanlat Dauphine Recherches en Management (DRM), Université Paris-Dauphine (Paris IX), Paris, France",147
1660,"Michael Steven Weisbach Fisher College of Business, Ohio State University, Columbus, Ohio (USA)",147
1686,"Claude  Menard Centre d'Économie de la Sorbonne, Université Paris 1 (Panthéon-Sorbonne), Paris, France",146
1686,"David  Hirshleifer Paul Merage School of Business, University of California-Irvine, Irvine, California (USA)",146
1686,"Chad P. Bown Peter G. Peterson Institute for International Economics (IIE), Washington, District of Columbia (USA)",146
1686,Mohamed  Jellal,146
1686,"William A. Pizer Sanford School of Public Policy, Duke University, Durham, North Carolina (USA)",146
1686,"Germa  Bel Institut de Recerca en Economia Aplicada (IREA), Facultat d'Economia i Empresa, Universitat de Barcelona, Barcelona, Spain",146
1686,"Ozlem  Onaran Greenwich Political Economy Research Centre, Business School, University of Greenwich, London, United Kingdom",146
1686,"Roberto  Alvarez Departamento de Economía, Facultad de Economía y Negocios, Universidad de Chile, Santiago, Chile",146
1686,"Saibal  Ghosh Centre for Advanced Financial Research and Learning (CAFRAL), Mumbai, India",146
1686,"Susan Carleton Athey Graduate School of Business, Stanford University, Stanford, California (USA)",146
1686,"E Philip Davis Department of Economics and Finance, Brunel University, Uxbridge, United KingdomNational Institute of Economic and Social Research (NIESR), London, United Kingdom",146
1686,"Ted  Bergstrom Department of Economics, University of California-Santa Barbara (UCSB), Santa Barbara, California (USA)",146
1686,"Zvi  Eckstein School of Economics, Interdisciplinary Center (IDC), Herzliya, Israel",146
1686,"Jonas  Dovern Wirtschafts- und Sozialwissenschaftliche Fakultät, Friedrich-Alexander-Universität Erlangen-Nürnberg, Erlangen-Nürnberg, Germany",146
1686,"Anil K Kashyap Booth School of Business, University of Chicago, Chicago, Illinois (USA)",146
1686,"Martin  Halla Institut für Volkswirtschaftslehre, Johannes-Kepler-Universität Linz, Linz, Austria",146
1686,"Pierre-Olivier  Gourinchas Department of Economics, University of California-Berkeley, Berkeley, California (USA)",146
1686,"Jacob  Engwerda Departement Econometrie & Operations Research, School of Economics and Management, Universiteit van Tilburg, Tilburg, Netherlands",146
1686,"Patrick  Legros European Centre for Advanced Research in Economics and Statistics (ECARES), Solvay Brussels School of Economics and Management, Université Libre de Bruxelles, Bruxelles, Belgium",146
1686,"Carlos A. Vegh International Economics Department, School of Advanced International Studies, Johns Hopkins University, Washington, District of Columbia (USA)",146
1686,"Anna  Alberini Department of Agricultural and Resource Economics, University of Maryland, College Park, Maryland (USA)",146
1686,"Kaliappa  Kalirajan Crawford School of Public Policy, Australian National University, Canberra, Australia",146
1686,"Vanessa Simen Tchamyou African Governance and Development Institute (AGDI), Yaoundé, Cameroun",146
1686,"Jan  Potters https://www.tilburguniversity.edu/research/economics-and-management/graduate-school, School of Economics and Management, Universiteit van Tilburg, Tilburg, Netherlands",146
1686,Charles T. Carlstrom †,146
1686,"Martin  Andersson Institutionen för Industriell Ekonomi, Blekinge Tekniska Högskola, Karlskrona, Sweden",146
1686,"Enrique  Lopez Banco de la Republica de Colombia, Bogotá, Colombia",146
1686,"Michael  Neugart Fachbereich Rechts- und Wirtschaftswissenschaften, Technische Universität Darmstadt, Darmstadt, Germany",146
1714,"Beata Smarzynska Javorcik Department of Economics, Oxford University, Oxford, United Kingdom",145
1714,"Arne  Heise Fachgebiet Volkswirtschaftlehre, Fachbereich Sozialökonomie, Universität Hamburg, Hamburg, Germany",145
1714,"Vasily I. Astrov Wiener Institut für Internationale Wirtschaftsvergleiche (WIIW), Wien, Austria",145
1714,"Ariel  Pakes Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",145
1714,Louis-Andre  Gerard-Varet †,145
1714,"Imran  Rasul Department of Economics, University College London (UCL), London, United Kingdom",145
1714,"Quan Hoang  Vuong Centre for Interdisciplinary Social Research, Phenikaa University, Hanoi, Viet Nam",145
1714,"Hella  Engerer DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",145
1714,"John Stuart Landreth McCombie Department of Land Economy, University of Cambridge, Cambridge, United Kingdom",145
1714,"Christopher Allen Wolf Department of Agricultural, Food and Resource Economics, College of Agriculture and Natural Resources, Michigan State University, East Lansing, Michigan (USA)",145
1714,"Kim  Oosterlinck Centre Emile Bernheim, Solvay Brussels School of Economics and Management, Université Libre de Bruxelles, Bruxelles, Belgium",145
1714,"Mouez  Fodha Paris School of Economics, Paris, France",145
1714,Eric Michel Renault,145
1714,"Ronald G. Ehrenberg Department of Economics, Cornell University, Ithaca, New York (USA)Institute of Labor Economics (IZA), Bonn, Germany",145
1714,"Shujiro  Urata Economic Research Institute for ASEAN and East Asia (ERIA), Jakarta, IndonesiaGraduate School of Asia-Pacific Studies, Waseda University, Tokyo, Japan",145
1714,"Camille  Cornand Groupe d'Analyse et de Théorie Économique Lyon St-Étienne (GATE Lyon St-Étienne), Université de Lyon, Lyon, France",145
1714,"Jacques  Silber Department of Economics, Bar Ilan University, Ramat-Gan, Israel",145
1714,"William Thomas Gavin Research Division, Federal Reserve Bank of St. Louis, St. Louis, Missouri (USA)",145
1714,"Sophia Moissey Davidova School of Economics, University of Kent, Canterbury, United Kingdom",145
1714,"Christophe  Muller Groupement de Recherche en Économie Quantitative d'Aix-Marseille (GREQAM), École d'Économie d'Aix-Marseille, Aix-Marseille Université, Marseille, France",145
1714,Hai  Yang,145
1714,"Harold  Alderman International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",145
1714,"Gaetan J.A. Nicodeme Directorate-General Taxation and Custom Union, European Commission, Bruxelles/Brussel, Belgium",145
1714,"Matteo  Manera Dipartimento di Economia, Metodi Quantitativi e Strategie d'Impresa (DEMS), Scuola di Economia e Statistica, Università degli Studi di Milano-Bicocca, Milano, Italy",145
1714,Kenneth J. Arrow †,145
1714,"Willem  Thorbecke Research Institute of Economy, Trade and Industry (RIETI), Tokyo, Japan",145
1714,"Byron Grant Spencer Department of Economics, McMaster University, Hamilton, Canada",145
1714,"Edward John Driffill CESifo, München, Germany",145
1714,"Ulf-G.  Gerdtham Nationalekonomiska Institutionen, Ekonomihögskolan, Lunds Universitet, Lund, Sweden",145
1714,"Christopher  Sims Department of Economics, Princeton University, Princeton, New Jersey (USA)",145
1714,"Dirk  Kohnert German Institute of Global and Area Studies (GIGA), Hamburg, Germany",145
1745,"Steven J. Davis Applied Economics Workshop, Booth School of Business, University of Chicago, Chicago, Illinois (USA)",144
1745,Jorge Alejandro Fernandez-Baca †,144
1745,"Herbert  Gintis Santa Fe Institute, Santa Fe, New Mexico (USA)",144
1745,"Robert Weston Fraser School of Economics, University of Kent, Canterbury, United Kingdom",144
1745,"Pedro S. Martins School of Business and Management, Queen Mary University of London, London, United Kingdom",144
1745,"Helge  Berger Fachbereich Wirtschaftswissenschaft, Freie Universität Berlin, Berlin, GermanyInternational Monetary Fund (IMF), Washington, District of Columbia (USA)",144
1745,"Geoff(rey) Colin Harcourt School of Economics, UNSW Business School, UNSW Sydney, Sydney, Australia",144
1745,"Richard G. Newell Resources for the Future (RFF), Washington, District of Columbia (USA)",144
1745,"Masayuki  Morikawa Research Institute of Economy, Trade and Industry (RIETI), Tokyo, JapanInstitute of Economic Research, Hitotsubashi University, Tokyo, Japan",144
1745,"Murray C. Kemp School of Economics, UNSW Business School, UNSW Sydney, Sydney, Australia",144
1745,"Ichiro  Iwasaki Institute of Economic Research, Hitotsubashi University, Tokyo, Japan",144
1745,"Michael  Burton Agricultural and Resource Economics, UWA School of Agriculture and Environment, University of Western Australia, Perth, Australia",144
1745,"Sergio  Gomez Y Paloma Joint Research Centre, European Commission, Sevilla, Spain",144
1745,"Francesco  Lippi Istituto Einaudi per l'Economia e la Finanza (EIEF), Roma, ItalyDipartimento di Economia e Finanza (DEF), Libera Università Internazionale degli Studi Sociali Guido Carli (LUISS), Roma, Italy",144
1745,"Mikolaj  Czajkowski Wydział Nauk Ekonomicznych, Uniwersytet Warszawski, Warszawa, Poland",144
1745,"Michael  Darby Anderson Graduate School of Management, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",144
1745,"Masahisa  Fujita Institute of Economic Research, Kyoto University, Kyoto, Japan",144
1745,"Pierre  Salmon Laboratoire d'Économie de Dijon (LEDI), Université de Bourgogne, Dijon, France",144
1745,"Javier J. Perez Banco de España, Madrid, Spain",144
1745,"Lars  Persson Institutet för Näringslivsforskning (IFN), Stockholm, Sweden",144
1745,"Kiminori  Matsuyama Department of Economics, Northwestern University, Evanston, Illinois (USA)",144
1745,"Bruce A. Blonigen Department of Economics, University of Oregon, Eugene, Oregon (USA)",144
1745,"Colin  Mayer Saïd Business School, Oxford University, Oxford, United Kingdom",144
1745,"Enrico  Perotti Finance Group, Faculteit Economie en Bedrijfskunde, Universiteit van Amsterdam, Amsterdam, Netherlands",144
1745,"Marco  Del Negro Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)",144
1770,"Nicolas Robert Ziebarth Department of Policy Analysis and Management, College of Human Ecology, Cornell University, Ithaca, New York (USA)",143
1770,"Salvador  Barbera Unitat de Fonaments de l'Anàlisi Econòmica, Departament d'Economia i Història Econòmica, Universitat Autònoma de Barcelona, Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",143
