Rank,Author,Score
1966,"Rebecca M. Blank National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)Institute of Labor Economics (IZA), Bonn, Germany",923
1966,Sanzidur  Rahman,923
1971,"Linda S. Goldberg Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)",922
1971,"Jean-Charles  Hourcade Centre International de Recherche sur l'Environnement et le Développement (CIRED), Paris, France",922
1971,"Tim  Jenkinson Saïd Business School, Oxford University, Oxford, United Kingdom",922
1971,"David  Canning Department of Global Health and Population, Harvard T. H. Chan School of Public Health, Harvard University, Cambridge, Massachusetts (USA)",922
1975,"Arne  Heise Fachgebiet Volkswirtschaftlehre, Fachbereich Sozialökonomie, Universität Hamburg, Hamburg, Germany",921
1975,"Siong Hook  Law Fakulti Ekonomi Dan Pengurusan, Universiti Putra Malaysia (UPM), Serdang, Malaysia",921
1975,"Narayana  Kocherlakota Economics Department, University of Rochester, Rochester, New York (USA)",921
1975,"Yves  Sprumont Département de Sciences Économiques, Université de Montréal, Montréal, CanadaCentre Interuniversitaire de Recherche en Économie Quantitative (CIREQ), Montréal, Canada",921
1979,"James B. Ang Division of Economics, Nanyang Technological University, Singapore, Singapore",920
1979,Alan M. Rugman †,920
1979,"James A. Roumasset Department of Economics, University of Hawaii-Manoa, Manoa, Hawaii (USA)",920
1979,"Michael  Baker Department of Economics, University of Toronto, Toronto, Canada",920
1983,"Olivier  Scaillet Geneva School of Economics and Management, Université de Genève, Genève, SwitzerlandGeneva Finance Research Institute (GFRI), Université de Genève, Genève, Switzerland",919
1983,"Stuart S. Rosenthal Department of Economics, Maxwell School, Syracuse University, Syracuse, New York (USA)",919
1983,"Flavio Marques Menezes School of Economics, University of Queensland, Brisbane, Australia",919
1983,"Jonathan  Wadsworth Department of Economics, Royal Holloway, Egham, United Kingdom",919
1983,"Michele  Boldrin Department of Economics, Washington University in St. Louis, St. Louis, Missouri (USA)",919
1983,"Jorgen W. Weibull Department of Economics, Handelshögskolan i Stockholm, Stockholm, Sweden",919
1983,"Stein Terje Holden School of Economics and Business, Norges miljø- og biovitenskapelig universitet, Ås, Norway",919
1983,"Rene  van den Brink Afdeling Econometrie and Operations Research, School of Business and Economics, Vrije Universiteit Amsterdam, Amsterdam, Netherlands",919
1991,"Stephen J. Brown Stern School of Business, New York University (NYU), New York City, New York (USA)",918
1991,"Paul  Gertler Walter A. Haas School of Business, University of California-Berkeley, Berkeley, California (USA)",918
1991,"Alban  Thomas Toulouse School of Economics (TSE), Toulouse, FranceDépartement ECOSOCIO - Économie et Sciences Sociales pour l'Agriculture, l'Alimentation et l'Environnement (SAE2), Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement (INRAE), Rennes, France",918
1991,"Ricardo  Reis Economics Department, London School of Economics (LSE), London, United Kingdom",918
1991,"Ludger  Schuknecht Organisation de Coopération et de Développement Économiques (OCDE), Paris, France",918
1991,"Derek Charles Jones Department of Economics, Hamilton College, Clinton, New York (USA)",918
1997,"Atsushi  Inoue Department of Economics, Vanderbilt University, Nashville, Tennessee (USA)",917
1997,"Miguel D. Ramirez Department of Economics, Trinity College, Hartford, Connecticut (USA)",917
1999,"David  Thesmar Sloan School of Management, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",916
1999,"Bart  Los Faculteit Economie en Bedrijfskunde, Rijksuniversiteit Groningen, Groningen, NetherlandsGroningen Growth and Development Centre (GGDC), Faculteit Economie en Bedrijfskunde, Rijksuniversiteit Groningen, Groningen, Netherlands",916
1999,"John  Cawley Department of Policy Analysis and Management, College of Human Ecology, Cornell University, Ithaca, New York (USA)",916
1999,"Coral  del Rio Otero Departamento de Economía Aplicada, Facultade de Ciencias Económicas e Empresariais, Universidade de Vigo, Vigo, Spain",916
1999,Nicholas Alfred Phelps,916
1999,"Ulrich  Witt Max-Planck-Institut für Ökonomik, Max-Planck-Gesellschaft, Jena, Germany",916
1999,"Thomas  Philippon Finance Department, Stern School of Business, New York University (NYU), New York City, New York (USA)",916
2006,"Rosina  Moreno Grup d'Anàlisi Quantitativa Regional, Institut de Recerca en Economia Aplicada (IREA), Facultat d'Economia i Empresa, Universitat de Barcelona, Barcelona, Spain",915
2006,"Arnold C. Harberger Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",915
2006,"Aart  Kraay Economics Research, World Bank Group, Washington, District of Columbia (USA)",915
2009,"Corinne  Mulley Institute of Transport and Logistics Studies (ITLS), Business School, University of Sydney, Sydney, Australia",914
2010,"Thomas F. Crossley Department of Economics, European University Institute, Firenze, Italy",913
2010,"Richard Charles Keighley Burdekin Robert Day School of Economics and Finance, Claremont McKenna College, Claremont, California (USA)",913
2010,"Michael  Burton Agricultural and Resource Economics, UWA School of Agriculture and Environment, University of Western Australia, Perth, Australia",913
2010,"Kevin J. Lansing Economic Research, Federal Reserve Bank of San Francisco, San Francisco, California (USA)Federal Reserve Bank of San Francisco, San Francisco, California (USA)",913
2014,"Francisco H. G. Ferreira International Inequalities Institute, London School of Economics (LSE), London, United Kingdom",912
2014,"Roger H. Gordon Department of Economics, University of California-San Diego (UCSD), La Jolla, California (USA)",912
2014,"Nicolai  Foss Copenhagen Business School, København, Denmark",912
2014,"Jan  Tuinstra Center for Nonlinear Dynamics in Economics and Finance (CeNDEF), Faculteit Economie en Bedrijfskunde, Universiteit van Amsterdam, Amsterdam, Netherlands",912
2018,"Gerald P Dwyer John E. Walker Department of Economics, College of Business and Behavioral Science, Clemson University, Clemson, South Carolina (USA)",911
2018,"Olivier  Coibion Department of Economics, University of Texas-Austin, Austin, Texas (USA)",911
2018,"Morris  Goldstein Peter G. Peterson Institute for International Economics (IIE), Washington, District of Columbia (USA)",911
2018,"Thomas  Leoni Österreichisches Institut für Wirtschaftsforschung (WIFO), Wien, Austria",911
2018,"John  Piggott ARC Centre of Excellence in Population Ageing Research (CEPAR), UNSW Business School, UNSW Sydney, Sydney, Australia",911
2018,"Robert F Tamura John E. Walker Department of Economics, College of Business and Behavioral Science, Clemson University, Clemson, South Carolina (USA)",911
2018,"Karl  Meilke Department of Food, Agricultural and Resource Economics (FARE), University of Guelph, Guelph, Canada",911
2025,"Francesco  Bartolucci Dipartimento di Economia, Università degli Studi di Perugia, Perugia, Italy",910
2025,"Nelson C. Mark Department of Economics, University of Notre Dame, South Bend, Indiana (USA)",910
2025,"Maurice  Schiff Institute of Labor Economics (IZA), Bonn, Germany",910
2025,"Yung-Ho  Chiu Department of Economics, Soochow University, Taiwan",910
2025,"Rajiv  Sethi Economics Department, Barnard College, Columbia University, New York City, New York (USA)",910
2025,"Joni  Hersch Institute of Labor Economics (IZA), Bonn, Germany",910
2025,"Kevin M. Murphy Department of Economics, University of Chicago, Chicago, Illinois (USA)",910
2025,"Peter E. Rossi Anderson Graduate School of Management, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",910
2033,"Gordon J. Alexander Carlson School of Management, University of Minnesota, Minneapolis, Minnesota (USA)",909
2033,"David J. Teece Walter A. Haas School of Business, University of California-Berkeley, Berkeley, California (USA)",909
2033,"Andreas  Freytag Wirtschaftswissenschaftliche Fakultät, Friedrich-Schiller-Universität Jena, Jena, Germany",909
2033,Ajit  Singh †,909
2033,"Rafael  Di Tella Business, Government and the International Economy (BGIE) Unit, Harvard Business School, Harvard University, Cambridge, Massachusetts (USA)",909
2033,"Timothy W. Guinnane Economics Department, Yale University, New Haven, Connecticut (USA)",909
2033,"Daniel  Pena Departamento de Estadistica, Universidad Carlos III de Madrid, Madrid, SpainInstituto Flores de Lemus, Universidad Carlos III de Madrid, Madrid, Spain",909
2033,"James A. Brander Strategy and Business Economics Division, Sauder School of Business, University of British Columbia, Vancouver, Canada",909
2041,"Fausto  Gozzi Dipartimento di Economia e Finanza (DEF), Libera Università Internazionale degli Studi Sociali Guido Carli (LUISS), Roma, Italy",908
2041,"Geoff(rey) Colin Harcourt School of Economics, UNSW Business School, UNSW Sydney, Sydney, Australia",908
2041,"Andrew B. Bernard Tuck School of Business, Dartmouth College, Hanover, New Hampshire (USA)",908
2041,"Joseph  Farrell Department of Economics, University of California-Berkeley, Berkeley, California (USA)",908
2041,"David Ian Stern Arndt-Corden Department of Economics, Crawford School of Public Policy, Australian National University, Canberra, Australia",908
2046,Paul A. Geroski †,907
2046,"Douglas Michael Laxton School of Business and Economics, Universidade Nova de Lisboa, Lisboa, Portugal",907
2046,Alan S. Manne †,907
2046,"Maureen Therese Rimmer Centre of Policy Studies and Impact Project (COPS), Victoria University, Melbourne, Australia",907
2050,"David  Kelsey Business School, University of Exeter, Exeter, United Kingdom",906
2050,"Wing  Suen School of Economics & Finance, Faculty of Business and Economics, University of Hong Kong, Pokfulam, Hong Kong",906
2050,"James Joseph McAndrews Financial Institutions Center, Wharton School of Business, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",906
2050,"Keith  Head Strategy and Business Economics Division, Sauder School of Business, University of British Columbia, Vancouver, Canada",906
2054,Michael Leonidas Polemis,905
2054,"Kartik  Athreya Economic Research Division, Federal Reserve Bank of Richmond, Richmond, Virginia (USA)",905
2054,"Katharina  Wrohlich DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",905
2057,"Matthias  Krakel Bonn Graduate School of Economics, Wirtschaftswissenschaftlicher Fachbereich, Rheinische Friedrich-Wilhelms-Universität Bonn, Bonn, Germany",904
2057,"Francesco C. Billari ""Carlo F. Dondena"" Centre for Research on Social Dynamics (DONDENA), Università Commerciale Luigi Bocconi, Milano, ItalyDipartimento di Analisi delle Politiche e Management Pubblico, Università Commerciale Luigi Bocconi, Milano, Italy",904
2057,Andreas  Wagener †,904
2060,John  Pencavel,903
2060,"Efe A. Ok Department of Economics, New York University (NYU), New York City, New York (USA)",903
2060,"James M Malcomson Department of Economics, Oxford University, Oxford, United Kingdom",903
2060,"Maria Dolores Gadea Facultad de Economía y Empresa, Universidad de Zaragoza, Zaragoza, Spain",903
2060,"Wolfgang  Franz Leibniz-Zentrum für Europäische Wirtschaftsforschung (ZEW), Mannheim, Germany",903
2060,"Ross  Guest Griffith Business School, Griffith University, Brisbane, Australia",903
2060,"Frank  Westermann Institut für Empirische Wirtschaftsforschung, Fachbereich Wirtschaftswissenschaften, Universität Osnabrück, Osnabrück, Germany",903
2060,"Diego  Prior Departament d'Empresa, Facultat d'Economia i Empresa, Universitat Autònoma de Barcelona, Barcelona, Spain",903
2068,"Kerry D. Vandell Paul Merage School of Business, University of California-Irvine, Irvine, California (USA)",902
2068,"Volker  Grossmann Faculté des sciences économiques et sociales - Wirtschafts- und Sozialwissenschaftliche Fakultät, Université de Fribourg - Universität Freiburg, Fribourg/Freiburg, Switzerland",902
2068,"Cesar A. Calderon World Bank Group, Washington, District of Columbia (USA)",902
2068,"Matthias  Wrede Wirtschafts- und Sozialwissenschaftliche Fakultät, Friedrich-Alexander-Universität Erlangen-Nürnberg, Erlangen-Nürnberg, GermanyCESifo, München, Germany",902
2072,"Johannes  Van Biesebroeck Centrum voor Economische Studiën, Faculteit Economie en Bedrijfswetenschappen, KU Leuven, Leuven, Belgium",901
2072,"Gerald E. Shively Department of Agricultural Economics, Purdue University, West Lafayette, Indiana (USA)",901
2072,Jean-Philippe  Gervais,901
2072,"Nick  Taylor School of Economics, Finance and Management, University of Bristol, Bristol, United Kingdom",901
2072,"Jose-Luis  Peydro Departament d'Economia i Empresa, Universitat Pompeu Fabra, Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",901
2072,"Pier Paolo  Saviotti Laboratoire d'Économie Appliquée de Grenoble, Grenoble, France",901
2078,"Andrei A. Levchenko Economics Department, University of Michigan, Ann Arbor, Michigan (USA)",900
2078,"Pradeep  Dubey Economics Department, Stony Brook University - SUNY, Stony Brook, New York (USA)",900
2080,"Giovanni  Urga Centre for Econometric Analysis (CEA), Cass Business School, City University, London, United KingdomDipartimento di Scienze Aziendali, Economiche e Metodi Quatitativi, Università degli Studi di Bergamo, Bergamo, Italy",899
