Rank,Author,Score
1700,"Julapa A. Jagtiani Federal Reserve Bank of Philadelphia, Philadelphia, Pennsylvania (USA)",518
1700,"Jeffrey  Wurgler Finance Department, Stern School of Business, New York University (NYU), New York City, New York (USA)",518
1700,"Ruud Aloysius de Mooij International Monetary Fund (IMF), Washington, District of Columbia (USA)",518
1706,"Jose Manuel Rueda-Cantuche Joint Research Centre, European Commission, Sevilla, Spain",517
1706,"Robert B Barsky Federal Reserve Bank of Chicago, Chicago, Illinois (USA)",517
1706,"Farid  Toubal Département d'Économie et de Gestion, École Normale Supérieure Paris-Saclay (ENS), Cachan, France",517
1706,"Jesus  Gonzalo Departamento de Economía, Universidad Carlos III de Madrid, Madrid, Spain",517
1706,"Francesco  Trebbi Vancouver School of Economics, University of British Columbia, Vancouver, Canada",517
1706,"Nicola  Cetorelli Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)",517
1712,"Ben  Lockwood Department of Economics, University of Warwick, Coventry, United Kingdom",516
1712,"Matteo  Deleidi Institute for Innovation and Public Purpose (IIPP), University College London (UCL), London, United Kingdom",516
1712,"Martin  Feldkircher Oesterreichische Nationalbank, Wien, Austria",516
1715,"Rafael  Lalive Départment d'économétrie et d'économie politique (DEEP), Faculté des Hautes Études Commerciales (HEC), Université de Lausanne, Lausanne, Switzerland",515
1715,"Pierluigi  Murro Dipartimento di Economia e Finanza (DEF), Libera Università Internazionale degli Studi Sociali Guido Carli (LUISS), Roma, Italy",515
1715,"Jan Willem Van Den End de Nederlandsche Bank, Amsterdam, Netherlands",515
1715,"Matthew Aaron Gentzkow Department of Economics, Stanford University, Stanford, California (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",515
1719,"Geoffrey J. D. Hewings Regional Economics Applications Laboratory (REAL), University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois (USA)",514
1719,"Robert J. Aumann Center for the Study of Rationality, Hebrew University of Jerusalem, Jerusalem, Israel",514
1719,"Neil  Foster-McGregor United Nations University-Maastricht Economic Research Institute of Innovation and Technology (UNU-MERIT), Maastricht, Netherlands",514
1719,"Eric P. Bettinger Center for Education Policy Analysis (CEPA), Stanford University, Stanford, California (USA)",514
1719,"Rachel  Glennerster Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",514
1719,Mark Jeffrey Flannery,514
1719,"Asani  Sarkar Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)",514
1719,"David E. M. Sappington Economics Department, University of Florida, Gainesville, Florida (USA)",514
1719,"Guofu  Zhou Olin School of Business, Washington University in St. Louis, St. Louis, Missouri (USA)China Economics and Management Academy, Central University of Finance and Economics (CUFE), Beijing, China",514
1719,"Rob  Alessie Vakgroep Econometrie, Faculteit Economie en Bedrijfskunde, Rijksuniversiteit Groningen, Groningen, Netherlands",514
1719,"Dorothea  Schafer DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",514
1730,"Alvaro  Escribano Departamento de Economía, Universidad Carlos III de Madrid, Madrid, Spain",513
1730,"Marcelo  Olarreaga Geneva School of Economics and Management, Université de Genève, Genève, Switzerland",513
1730,"Benjamin  Daniels Economics Research, World Bank Group, Washington, District of Columbia (USA)London School of Economics (LSE), London, United Kingdom",513
1733,"Rajeev K. Goel Department of Economics, Illinois State University, Normal, Illinois (USA)",512
1733,"Roy W. Bahl Jr.International Center for Public Policy, Department of Economics, Andrew Young School of Policy Studies, Georgia State University, Atlanta, Georgia (USA)",512
1733,"Florian  Zimmermann briq Institute on Behavior and Inequality, Bonn, Germany",512
1733,"Patricia  Justino Institute of Development Studies, University of Sussex, Brighton, United Kingdom",512
1733,"Leonardo  Melosi Economic Research Department, Federal Reserve Bank of Chicago, Chicago, Illinois (USA)",512
1738,"Paul W. Wilson John E. Walker Department of Economics, College of Business and Behavioral Science, Clemson University, Clemson, South Carolina (USA)",511
1738,"Junsoo  Lee Department of Economics, Finance and Legal Studies, Culverhouse College of Business, University of Alabama-Tuscaloosa, Tuscaloosa, Alabama (USA)Culverhouse College of Business, University of Alabama-Tuscaloosa, Tuscaloosa, Alabama (USA)",511
1738,"Amy  Finkelstein Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",511
1738,"Malcolm  Sawyer Leeds University Business School (LUBS), University of Leeds, Leeds, United KingdomForum for Macroeconomics and Macroeconomic Policies, Hans Böckler Stiftung, Düsseldorf, Germany",511
1738,"Robert  Inklaar Groningen Growth and Development Centre (GGDC), Faculteit Economie en Bedrijfskunde, Rijksuniversiteit Groningen, Groningen, Netherlands",511
1738,"Thomas K. Bauer RWI - Leibniz-Institut für Wirtschaftsforschung, Essen, Germany",511
1738,"Amar  Radia Bank of England, London, United Kingdom",511
1738,"Ulrich  Schmidt Institut für Volkswirtschaftslehre, Christian-Albrechts-Universität Kiel, Kiel, GermanyInstitut für Weltwirtschaft (IfW), Kiel, Germany",511
1738,"Roberta  Rabellotti Dipartimento di Scienze Politiche e Sociali, Università degli Studi di Pavia, Pavia, Italy",511
1747,William  Gould,510
1747,"Patrick M. Kline Department of Economics, University of California-Berkeley, Berkeley, California (USA)",510
1747,"Tomaso  Duso DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",510
1747,"Claudia M. Buch Deutsche Bundesbank, Frankfurt, Germany",510
1747,"Shi  Li College of Public Administration, Zhejiang University, Hangzhou, China",510
1747,"Kevin J. Fox School of Economics, UNSW Business School, UNSW Sydney, Sydney, Australia",510
1753,"Eleonora  Patacchini Istituto Einaudi per l'Economia e la Finanza (EIEF), Roma, Italy",509
1753,"Cristiano  Antonelli Dipartimento di Economia e Statistica ""Cognetti de Martiis"", Università degli Studi di Torino, Torino, ItalyCollegio Carlo Alberto, Università degli Studi di Torino, Moncalieri, Italy",509
1753,"Venus Khim-Sen Liew Faculty of Economics and Business, Universiti Malaysia Sarawak, Samarahan, Malaysia",509
1753,"Alexander  Ludwig Leibniz-Institut für Finanzmarktforschung SAFE (Sustainable Architecture for Finance in Europe), Germany",509
1753,"Matthias  Busse Fakultät für Wirtschaftswissenschaft, Ruhr-Universität Bochum, Bochum, Germany",509
1758,"David  Thesmar Sloan School of Management, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",508
1758,"Francisco B. Galarza Departamento Académico de Economía, Universidad del Pacífico, Lima, Peru",508
1758,"Friedrich  Heinemann Leibniz-Zentrum für Europäische Wirtschaftsforschung (ZEW), Mannheim, Germany",508
1758,"Sauro  Mocetti Banca d'Italia, Roma, Italy",508
1758,"Marcus  Noland Peter G. Peterson Institute for International Economics (IIE), Washington, District of Columbia (USA)",508
1763,"Lance  Lochner Department of Economics, University of Western Ontario, London, Canada",507
1763,"Enrico  Sette Banca d'Italia, Roma, Italy",507
1763,"Markus M. Grabka DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",507
1763,"Andrew Keith Leigh Research School of Economics, College of Business and Economics, Australian National University, Canberra, AustraliaInstitute of Labor Economics (IZA), Bonn, Germany",507
1763,"Gert G. Wagner Forschungsbasierte Infrastruktureinrichtung ""Sozio-oekonomisches Panel (SOEP)"", DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",507
1768,John M. Quigley †,506
1768,"Richard J. Cebula Center for the Study of Public Choice (CSPC), Economics Department, George Mason University, Fairfax, Virginia (USA)",506
1768,"Thomas F. Crossley Department of Economics, European University Institute, Firenze, Italy",506
1771,"Yener  Altunbas Bangor Business School, Bangor University, Bangor, United Kingdom",505
1771,Olivier  Cadot †,505
1771,"Karol Jan Borowiecki Historical Economics and Development Group (HEDG), Institut for Virksomhedsledelse og Økonomi, Syddansk Universitet, Odense, Denmark",505
1774,"Pietro F. Peretto Department of Economics, Duke University, Durham, North Carolina (USA)",504
1774,"Eugenio  Proto Department of Economics, Adam Smith Business School, University of Glasgow, Glasgow, United Kingdom",504
1774,"Guido  Lorenzoni Department of Economics, Northwestern University, Evanston, Illinois (USA)",504
1774,"Yiping  Huang China Center for Economic Research (CCER), Peking University, Beijing, China",504
1774,"Andrew Granger Atkeson Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",504
1774,"Erik S. Reinert Ragnar Nurkse innovatsiooni ja valitsemise instituut, Tallinna Tehnikaülikool, Tallinn, Estonia",504
1780,"David  Easley Department of Economics, Cornell University, Ithaca, New York (USA)",503
1780,"Patrick  Feve Toulouse School of Economics (TSE), Toulouse, France",503
1780,"Holger  Breinlich School of Economics, University of Surrey, Guildford, United Kingdom",503
1780,"Matthew  Turner Economics Department, Brown University, Providence, Rhode Island (USA)",503
1780,"David Isaac Laibson Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",503
1780,"Thiess  Buttner Wirtschafts- und Sozialwissenschaftliche Fakultät, Friedrich-Alexander-Universität Erlangen-Nürnberg, Erlangen-Nürnberg, Germany",503
1780,Martin  Shubik †,503
1787,"Elena  Carletti Dipartimento di Finanza, Università Commerciale Luigi Bocconi, Milano, ItalyInnocenzo Gasparini Institute for Economic Research (IGIER), Università Commerciale Luigi Bocconi, Milano, Italy",502
1787,"Mohamed  Arouri Groupe de Recherche en Management (GRM), Institut d'Administration des Entreprises (IAE), Université de Nice-Sophia Antipolis, Nice, France",502
1787,"Robert Glenn Hubbard Graduate School of Business, Columbia University, New York City, New York (USA)",502
1787,"J. Ignacio  Conde-Ruiz Fundación de Estudios de Economía Aplicada (FEDEA), Madrid, SpainDepartamento de Análisis Económico y Economía Cuantitativa, Facultad de Ciencias Económicas y Empresariales, Universidad Complutense de Madrid, Madrid, Spain",502
1787,"Anwar  Shaikh Department of Economics, New School for Social Research, The New School, New York City, New York (USA)",502
1787,"Shahidur Rahman Khandker International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",502
1793,"Roberto  Chang Department of Economics, Rutgers University-New Brunswick, New Brunswick, New Jersey (USA)",501
1793,"Stephane  Hallegatte Economics Research, World Bank Group, Washington, District of Columbia (USA)",501
1793,"Ilhyock  Shim Bank for International Settlements (BIS), Basel, Switzerland",501
1793,"Tarek Alexander Hassan Department of Economics, Boston University, Boston, Massachusetts (USA)",501
1793,"Paolo  Giudici Dipartimento di Scienze Economiche e Aziendali, Università degli Studi di Pavia, Pavia, Italy",501
1793,Michaela  Trippl,501
1799,"Bruno  van Pottelsberghe de la Potterie International Centre for Innovation, Technology and Education Studies (iCite), Solvay Brussels School of Economics and Management, Université Libre de Bruxelles, Bruxelles, Belgium",500
1799,"David  Figlio Institute for Policy Research (IPR), Northwestern University, Evanston, Illinois (USA)",500
1799,"Rodolfo E. Manuelli Department of Economics, Washington University in St. Louis, St. Louis, Missouri (USA)",500
1799,"Raquel  Bernal Centro de Estudios Sobre Desarrollo Económico (CEDE), Facultad de Economía, Universidad de los Andes, Bogotá, ColombiaFacultad de Economía, Universidad de los Andes, Bogotá, Colombia",500
1799,"Nadine  Riedel Fakultät für Wirtschaftswissenschaft, Ruhr-Universität Bochum, Bochum, Germany",500
1799,"Margaret  McMillan International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",500
1799,"Jennifer L. Castle Department of Economics, Oxford University, Oxford, United Kingdom",500
1806,"Richard H. Clarida Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)",499
1806,Roberto  Angulo,499
1806,"David  Tuesta Corporación Andina de Fomento (CAF) - Banco de Desarrollo de América Latina, Caracas, Venezuela",499
1809,James  Levinsohn,498
1809,"Volker  Nitsch Fachbereich Rechts- und Wirtschaftswissenschaften, Technische Universität Darmstadt, Darmstadt, Germany",498
1809,"Ricardo M. Sousa Departamento de Economia, Escola de Economia e Gestão, Universidade do Minho, Braga, Portugal",498
1809,"Costas  Arkolakis Economics Department, Yale University, New Haven, Connecticut (USA)",498
1809,"Andrew F. Haughwout Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)",498
1809,"Javier  Bianchi Research Department, Federal Reserve Bank of Minneapolis, Minneapolis, Minnesota (USA)",498
1809,"Pablo  Branas-Garza Departamento de Economía, Universidad Loyola Andalucía, Sevilla, Spain",498
1816,"Stanislav  Kolenikov Center for Economic and Financial Research (CEFIR), New Economic School (NES), Moscow, RussiaInstitute for Research in Social Science, University of North Carolina-Chapel-Hill, Chapel Hill, North Carolina (USA)",497
